1474562880,60,10,764,0,13142,1,-1,29,27
1474562940,60,50,4046,0,12965,0,-1,157,158
1474563000,60,101,8053,0,14010,0,-1,312,320
1474563060,60,34,2666,0,13533,0,-1,103,108
1474563120,60,15,1205,0,13591,0,-1,46,41
1474563180,60,61,4792,0,13483,0,-1,186,196
1474563240,60,103,8340,0,14009,0,-1,323,336
1474563300,60,58,4725,0,13547,0,-1,183,188
1474563360,60,22,1781,0,13150,0,-1,69,68
1474563420,180,-1,-1,-1,-1,-1,-1,-1,-1
1474563600,240,-1,-1,-1,-1,-1,-1,-1,-1
1474563840,60,-1,-1,-1,-1,-1,-1,-1,-1
1474563900,300,-1,-1,-1,-1,-1,-1,-1,-1
1474564200,60,51,3978,0,13541,0,-1,154,154
1474564260,60,43,3602,0,14557,0,-1,140,134
1474564320,60,46,3687,0,13603,0,-1,143,145
1474564380,60,62,4925,0,14187,0,-1,191,194
1474564440,60,78,6362,0,14066,0,-1,247,258
1474564500,300,-1,-1,-1,-1,-1,-1,-1,-1
1474564800,60,61,4977,0,14059,0,-1,193,193
1474564860,60,77,6268,0,14066,0,-1,243,247
1474564920,60,-1,-1,-1,-1,-1,-1,-1,-1
1474564980,60,16,1164,0,12562,0,-1,45,46
1474565040,60,-1,-1,-1,-1,-1,-1,-1,-1
1474565100,60,11,811,0,12498,0,-1,31,30
1474565160,180,-1,-1,-1,-1,-1,-1,-1,-1
1474565340,60,32,2539,0,13084,0,-1,98,99
1474565400,60,52,4221,0,13612,0,-1,164,169
1474565460,60,25,2029,0,13076,0,-1,78,74
1474565520,60,48,3935,0,13995,0,-1,152,159
1474565580,2340,-1,-1,-1,-1,-1,-1,-1,-1
1474567920,60,60,4862,0,14060,0,-1,188,193
1474567980,60,14,1099,0,13591,0,-1,42,39
1474568040,60,35,2779,0,13662,0,-1,107,104
1474568100,60,48,3896,0,14116,0,-1,151,156
1474568160,780,-1,-1,-1,-1,-1,-1,-1,-1
1474568940,60,58,4612,0,13547,0,-1,179,184
1474569000,60,-1,-1,-1,-1,-1,-1,-1,-1
1474569060,60,9,718,0,12490,0,-1,27,23
1474569120,60,118,9728,0,14456,0,-1,377,391
1474569180,60,109,9140,0,14456,0,-1,354,363
1474569240,60,120,10022,0,14456,0,-1,389,400
1474569300,60,116,9495,0,14520,0,-1,368,384
